Player,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Player-additional,Rnd,Pick,Tm,Pos,Age,To,1st_Team_AllPro,Pro_Bowl,Years_As_Starter,Weighted_Aprox_Value,DrAV,G,Pass_Completed,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions_Thrown,Rush_Attempts,Rush_Yards,Rush_TDs,Receptions,Receiving_Yards,Receiving_Touchdowns,Solo_Tackles,Interceptions,Sack,-9999
Shaquille Quarterman,Jun-00,234,4.74,31,23,120,7.046842105,4.268571429,QuarSh00,4,140,JAX,LB,22,2022,0,0,0,3,3,46,0,0,0,0,0,0,0,0,0,0,0,28,,,QuarSh00
Patrick Queen,Jun-00,229,4.5,35,18,125,7.046842105,4.268571429,QueePa00,1,28,BAL,LB,21,2022,0,0,3,26,26,50,0,0,0,0,0,0,0,0,0,0,0,213,3,10,QueePa00
Jalen Reagor,11-May,206,4.47,42,17,138,7.31,4.46,ReagJa00,1,21,PHI,WR,21,2022,0,0,2,8,7,45,0,0,0,0,0,18,83,0,72,799,4,3,,,ReagJa00
Joe Reed,Jun-00,224,4.47,38,21,123,7.020588235,4.271666667,ReedJo03,5,151,LAC,WR,22,2020,0,0,0,0,0,11,0,0,0,0,0,5,29,1,0,0,0,1,,,ReedJo03
John Reid,10-May,187,4.49,36.5,20,129,6.95,3.97,ReidJo00,4,141,HOU,CB,24,2022,0,0,0,2,1,27,0,0,0,0,0,0,0,0,0,0,0,23,,,ReidJo00
Amik Robertson,8-May,187,4.4786,37.36363636,15.43902439,126.1860465,6.946451613,4.165806452,RobeAm00,4,139,LVR,CB,22,2022,0,0,0,4,4,35,0,0,0,0,0,0,0,0,0,0,0,46,2,1,RobeAm00
Alton Robinson,3-Jun,264,4.69,35.5,25,119,7.32,4.32,RobiAl03,5,148,SEA,DE,22,2021,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,26,,5,RobiAl03
Cesar Ruiz,3-Jun,307,5.08,33,28,113,7.91,4.64,RuizCe00,1,24,NOR,C,21,2022,0,0,3,16,16,46,0,0,0,0,0,0,0,0,0,0,0,1,,,RuizCe00
Chapelle Russell,2-Jun,236,4.69,35,21,121,7.38,4.41,RussCh00,7,241,TAM,LB,23,2021,0,0,0,2,1,27,0,0,0,0,0,0,0,0,0,0,0,10,,,RussCh00
Josiah Scott,9-May,185,4.42,37.36363636,17,126.1860465,6.946451613,4.165806452,ScotJo00,4,137,JAX,CB,21,2022,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,37,2,1,ScotJo00
Isaiah Simmons,4-Jun,238,4.39,39,21.73333333,132,7.046842105,4.268571429,SimmIs00,1,8,ARI,LB,22,2022,0,0,2,17,17,50,0,0,0,0,0,0,0,0,0,0,0,181,4,7.5,SimmIs00
John Simpson,4-Jun,321,5.24,30,34,107,8.03,4.87,SimpJo00,4,109,LVR,G,23,2022,0,0,1,10,10,35,0,0,0,0,0,0,0,0,0,0,0,,,,SimpJo00
James Smith-Williams,4-Jun,265,4.6,32,28,123,7.35,4.52,SmitJa08,7,229,WAS,DE,23,2022,0,0,1,11,11,42,0,0,0,0,0,0,0,0,0,0,0,31,,6,SmitJa08
L'Jarius Sneed,Jun-00,192,4.37,41,12,131,6.917272727,4.154615385,SneeLJ00,4,138,KAN,S,23,2022,0,0,2,13,13,41,0,0,0,0,0,0,0,0,0,0,0,163,8,6.5,SneeLJ00
Nate Stanley,4-Jun,235,4.81,28.5,,108,7.26,4.48,StanNa00,7,244,MIN,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,StanNa00
Logan Stenberg,6-Jun,317,5.3,26,26.45,104,8,4.83,StenLo00,4,121,DET,G,23,2022,0,0,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,,,,StenLo00
Simon Stepaniak,4-Jun,313,5.172,29.51612903,37,108.5,7.837142857,4.775357143,StepSi00,6,209,GNB,T,23,,0,0,0,,,,,,,,,,,,,,,,,,StepSi00
Geno Stone,10-May,207,4.62,33.5,12,116,6.917272727,4.154615385,StonGe00,7,219,BAL,S,21,2022,0,0,0,6,6,34,0,0,0,0,0,0,0,0,0,0,0,49,1,,StonGe00
Justin Strnad,3-Jun,238,4.74,29,21.73333333,113,7.046842105,4.49,StrnJu00,5,178,DEN,LB,24,2022,0,0,0,4,4,33,0,0,0,0,0,0,0,0,0,0,0,27,,,StrnJu00
Jason Strowbridge,4-Jun,275,4.89,31,26,113,7.45,4.37,StroJa02,5,154,MIA,DE,23,2020,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,,,StroJa02
Stephen Sullivan,5-Jun,248,4.66,36.5,18.96428571,123,7.51,4.62,SullSt00,7,251,SEA,TE,23,2022,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,46,0,2,,,SullSt00
Freddie Swain,Jun-00,197,4.46,36.5,16,124,7.05,4.26,SwaiFr00,6,214,SEA,WR,22,2022,0,0,0,5,5,37,0,0,0,0,0,5,32,0,42,576,6,2,,,SwaiFr00
D'Andre Swift,8-May,212,4.48,35.5,18.93333333,121,7.099032258,4.282903226,SwifDA00,2,35,DET,RB,21,2022,0,0,0,20,20,40,0,1,0,0,0,364,1680,18,156,1198,7,,,,SwifDA00
Tua Tagovailoa,Jun-00,217,4.767272727,32.21428571,,114.95,7.131052632,4.39,TagoTu00,1,5,MIA,QB,22,2022,0,0,3,23,23,36,708,1078,8015,52,23,101,307,6,0,0,0,,,,TagoTu00
Darrell Taylor,4-Jun,267,4.757105263,33.5,23.11904762,117.974359,7.187058824,4.381428571,TaylDa00,2,48,SEA,DE,23,2022,0,0,0,6,6,32,0,0,0,0,0,0,0,0,0,0,0,50,,16,TaylDa00
Davion Taylor,Jun-00,228,4.49,35,21,127,6.96,4.26,TaylDa01,3,103,PHI,LB,22,2021,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,31,,,TaylDa01
Jonathan Taylor,10-May,226,4.39,36,17,123,7.01,4.24,TaylJo02,2,41,IND,RB,21,2022,1,1,3,32,32,43,0,0,0,0,0,756,3841,33,104,802,3,,,,TaylJo02
Andrew Thomas,5-Jun,315,5.22,30.5,21,109,7.58,4.66,ThomAn02,1,4,NYG,T,21,2022,0,0,3,22,22,45,0,0,0,0,0,0,0,0,1,2,1,7,,,ThomAn02
Daniel Thomas,10-May,215,4.51,37,24,125,6.917272727,4.154615385,ThomDa07,5,157,JAX,S,22,2022,0,0,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,38,1,,ThomDa07
Stantley Thomas-Oliver,Jun-00,192,4.48,34,15.43902439,127,6.946451613,4.165806452,ThomSt00,7,221,CAR,CB,22,2022,0,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,12,,,ThomSt00
Casey Toohill,4-Jun,250,4.62,39,17,126,7.08,4.21,ToohCa00,7,233,PHI,DE,24,2022,0,0,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,29,,2,ToohCa00
Adam Trautman,5-Jun,255,4.8,34.5,18,114,6.78,4.27,TrauAd00,3,105,NOR,TE,23,2022,0,0,1,6,6,43,0,0,0,0,0,0,0,0,60,641,4,2,,,TrauAd00
Derrek Tuszka,4-Jun,251,4.79,33.5,24,120,6.87,4.34,TuszDe00,7,254,DEN,LB,24,2022,0,0,0,3,1,39,0,0,0,0,0,0,0,0,0,0,0,21,,2,TuszDe00
Josh Uche,1-Jun,245,4.600188679,35.16666667,18,121.8888889,7.046842105,4.268571429,UcheJo00,2,60,NWE,LB,21,2022,0,0,0,5,5,36,0,0,0,0,0,0,0,0,0,0,0,40,,15.5,UcheJo00
Ke'Shawn Vaughn,10-May,214,4.51,32,18.93333333,117,7.099032258,4.282903226,VaugKe00,3,76,TAM,RB,23,2022,0,0,0,2,2,37,0,0,0,0,0,79,342,2,12,79,1,,,,VaugKe00
Kindle Vildor,10-May,191,4.44,39.5,22,133,7.14,4.28,VildKi00,5,163,CHI,CB,22,2022,0,0,2,7,7,44,0,0,0,0,0,0,0,0,0,0,0,67,1,1,VildKi00
Mykal Walker,3-Jun,230,4.65,33,20,122,7.09,4.25,WalkMy00,4,119,ATL,LB,23,2022,0,0,2,11,11,49,0,0,0,0,0,0,0,0,0,0,0,104,3,1,WalkMy00
K'Von Wallace,11-May,206,4.53,38,18,133,6.76,4.15,WallKV00,4,127,PHI,S,23,2022,0,0,0,4,4,45,0,0,0,0,0,0,0,0,0,0,0,48,,,WallKV00
Prince Tega Wanogho,5-Jun,308,5.172,29.51612903,24.6,108.5,7.837142857,4.775357143,WanoTe00,6,210,PHI,T,22,2022,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,,,,WanoTe00
Quez Watkins,Jun-00,185,4.35,36.5,16.22807018,125,7.28,4.36,WatkQu00,6,200,PHI,WR,22,2022,0,0,1,12,12,40,0,0,0,0,0,4,4,0,83,1107,5,4,,,WatkQu00
Curtis Weaver,2-Jun,265,4.757105263,32.5,23.11904762,116,7,4.27,WeavCu00,5,164,MIA,DE,22,2021,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,WeavCu00
Evan Weaver,2-Jun,237,4.76,32,15,117,7.02,4.21,WeavEv00,6,202,ARI,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,WeavEv00
Kenny Willekes,3-Jun,264,4.87,32.5,32,119,7.39,4.381428571,WillKe06,7,225,MIN,DE,23,2021,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,11,,2.5,WillKe06
Isaiah Wilson,6-Jun,350,5.32,29,26,110,8.26,5.07,WilsIs00,1,29,TEN,T,21,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WilsIs00
Logan Wilson,2-Jun,241,4.63,32,21,121,7.07,4.27,WilsLo00,3,65,CIN,LB,24,2022,0,0,2,17,17,40,0,0,0,0,0,0,0,0,0,0,0,163,7,4.5,WilsLo00
Tristan Wirfs,5-Jun,320,4.85,36.5,24,121,7.65,4.68,WirfTr00,1,13,TAM,T,21,2022,1,2,3,36,36,46,0,0,0,0,0,0,0,0,0,0,0,1,,,WirfTr00
Charlie Woerner,5-Jun,244,4.78,34.5,21,120,7.18,4.46,WoerCh00,6,190,SFO,TE,22,2022,0,0,0,0,0,48,0,0,0,0,0,0,0,0,8,88,0,11,,,WoerCh00
D.J. Wonnum,5-Jun,258,4.73,34.5,20,123,7.25,4.44,WonnDJ00,4,117,MIN,DE,22,2022,0,0,1,11,11,47,0,0,0,0,0,0,0,0,0,0,0,72,,15,WonnDJ00
Chase Young,5-Jun,264,4.757105263,33.5,23.11904762,117.974359,7.187058824,4.381428571,YounCh04,1,2,WAS,DE,21,2022,0,1,1,19,19,27,0,0,0,0,0,0,0,0,0,0,0,50,,9,YounCh04
Jabari Zuniga,3-Jun,264,4.64,33,29,127,7.187058824,4.381428571,ZuniJa00,3,79,NYJ,DE,23,2022,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,1,ZuniJa00
Paulson Adebo,1-Jun,198,4.45,36.5,18,121,6.69,4.13,AdebPa00,3,76,NOR,CB,22,2022,0,0,2,10,10,30,0,0,0,0,0,0,0,0,0,0,0,106,3,,AdebPa00
Jack Anderson,4-Jun,314,5.28,29.5,27,105,7.9,4.83,AndeJa01,7,236,BUF,OL,22,2022,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,,,,AndeJa01
Tutu Atwell,8-May,155,4.42,33,16.22807018,117,6.89,4.14,AtweTu00,2,57,LAR,WR,21,2022,0,0,0,3,3,21,0,0,0,0,0,9,34,1,18,298,1,,,,AtweTu00
Kawaan Baker,Jun-00,210,4.44,39.5,21,129,7.42,4.41,-9999,7,255,NOR,WR,23,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,BakeKa00
Josh Ball,7-Jun,308,5.2,27.5,28,106,7.77,4.7,BallJo00,4,138,DAL,OL,23,2022,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,BallJo00
Aaron Banks,5-Jun,325,5.32,31,24,100,7.69,4.89,BankAa00,2,48,SFO,OL,24,2022,0,0,1,8,8,25,0,0,0,0,0,0,0,0,0,0,0,,,,BankAa00
Christian Barmore,4-Jun,310,4.93,33.13529412,29.05882353,115.0588235,7.381818182,4.544,BarmCh00,2,38,NWE,DL,22,2022,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,35,,4,BarmCh00
Derrick Barnes,Jun-00,238,4.57,37,29,119,7.187058824,4.27,BarnDe02,4,113,DET,DE,22,2022,0,0,0,5,5,32,0,0,0,0,0,0,0,0,0,0,0,69,,3,BarnDe02
Rashod Bateman,Jun-00,190,4.39,36,16.22807018,123,7.020588235,4.271666667,BateRa00,1,27,BAL,WR,21,2022,0,0,0,7,7,18,0,0,0,0,0,0,0,0,61,800,3,,,,BateRa00
John Bates,5-Jun,250,4.84,31.5,19,120,6.85,4.35,-9999,4,124,WAS,TE,23,2022,0,0,0,3,3,33,0,0,0,0,0,0,0,0,34,357,2,2,,,BateJo00
Joshuah Bledsoe,,,4.5021875,36.5,18.28571429,124.4516129,6.917272727,4.154615385,BledJo00,6,188,NWE,S,22,2022,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,BledJo00
Quinton Bohanna,4-Jun,327,5.46,29,27.23333333,99,8.21,5.15,-9999,6,192,DAL,DT,22,2022,0,0,1,6,6,27,0,0,0,0,0,0,0,0,0,0,0,10,,,BohaQu00
Nick Bolton,11-May,237,4.6,32,24,121.8888889,7.4,4.5,BoltNi00,2,58,KAN,LB,21,2022,0,0,2,13,13,33,0,0,0,0,0,0,0,0,0,0,0,178,2,2,BoltNi00
Ian Book,Jun-00,211,4.65,32.5,,115,6.99,4.19,BookIa00,4,133,NOR,QB,23,2021,0,0,0,0,0,1,12,20,135,0,2,3,6,0,0,0,0,,,,BookIa00
Larry Borom,5-Jun,322,5.12,31,28.22727273,108.7727273,7.63,4.648,BoroLa00,5,151,CHI,OL,22,2022,0,0,1,8,8,23,0,0,0,0,0,0,0,0,0,0,0,,,,BoroLa00
William Bradley-King,3-Jun,252,4.74,34.5,21,119,7.14,4.26,BradWi00,7,240,WAS,OLB,23,2022,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,0.5,BradWi00
Brady Breeze,11-May,197,4.55,38,20,120,7.05,4.22,BreeBr00,6,215,TEN,S,23,2022,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,,,BreeBr00
Gary Brightwell,10-May,218,4.62,34.5,17,118,7.51,4.48,BrigGa00,6,196,NYG,RB,22,2022,0,0,0,1,1,30,0,0,0,0,0,32,145,1,6,45,0,2,,,BrigGa00
K.J. Britt,Jun-00,235,4.76,32.5,24,118,7.38,4.4,BritKJ00,5,176,TAM,LB,22,2022,0,0,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,12,,,BritKJ00
Deonte Brown,3-Jun,344,5.142380952,27,28.22727273,108.7727273,7.63,4.648,BrowDe06,6,193,CAR,OL,23,2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,BrowDe06
Dyami Brown,Jun-00,189,4.46,35,18,128,6.87,4.35,BrowDy00,3,82,WAS,WR,21,2022,0,0,0,2,2,30,0,0,0,0,0,2,11,0,17,308,2,2,,,BrowDy00
Tre Brown,9-May,185,4.42,38,13,123,7.11,4.27,BrowTr03,4,137,SEA,CB,23,2022,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,13,,,BrowTr03
Amon-Ra St. Brown,11-May,197,4.51,38.5,20,127,6.88,4.17,StxxAm00,4,112,DET,WR,21,2022,0,1,1,21,21,33,0,0,0,0,0,16,156,1,196,2073,11,1,,,StxxAm00
Baron Browning,2-Jun,245,4.58,40,23,130,6.78,4.23,BrowBa01,3,105,DEN,LB,22,2022,0,0,0,11,11,28,0,0,0,0,0,0,0,0,0,0,0,46,1,5,BrowBa01
Camryn Bynum,Jun-00,196,4.58,34,15.43902439,129,6.99,4.1,BynuCa00,4,125,MIN,CB,23,2022,0,0,1,8,8,31,0,0,0,0,0,0,0,0,0,0,0,69,3,1,BynuCa00
Jalen Camp,1-Jun,226,4.48,39.5,29,125,7,4.14,-9999,6,209,JAX,WR,23,2022,0,0,0,0,,5,0,0,0,0,0,0,0,0,1,7,0,,,,CampJa03
Tyson Campbell,1-Jun,193,4.4,34.5,12,124,7.15,4.45,CampTy01,2,33,JAX,DB,21,2022,0,0,2,12,12,32,0,0,0,0,0,0,0,0,0,0,0,104,5,,CampTy01
Jackson Carman,4-Jun,317,5.172,29.51612903,24.6,108.5,7.837142857,4.775357143,CarmJa00,2,46,CIN,T,21,2022,0,0,0,4,4,20,0,0,0,0,0,0,0,0,0,0,0,,,,CarmJa00
Michael Carter,7-May,201,4.5,34,16,119,6.81,3.98,CartMi03,4,107,NYJ,RB,22,2022,0,0,2,10,10,30,0,0,0,0,0,261,1041,7,77,613,0,1,,,CartMi03
Michael Carter,7-May,201,4.5,34,16,119,6.81,3.98,CartMi03,5,154,NYJ,S,22,2022,0,0,0,6,6,32,0,0,0,0,0,0,0,0,0,0,0,95,2,1,CartMi02
Ja'Marr Chase,Jun-00,201,4.34,41,16.22807018,132,6.96,3.99,ChasJa00,1,5,CIN,WR,21,2022,0,2,2,23,23,29,0,0,0,0,0,12,29,0,168,2501,22,6,,,ChasJa00
Brady Christensen,,,5.142380952,34,30,124,7.63,4.648,ChriBr00,3,70,CAR,OL,24,2022,0,0,1,10,10,33,0,0,0,0,0,0,0,0,0,0,0,1,,,ChriBr00
Andre Cisco,,,4.492,36.32142857,17,126.1153846,7.055652174,4.300869565,CiscAn00,3,65,JAX,DB,21,2022,0,0,1,8,8,32,0,0,0,0,0,0,0,0,0,0,0,68,3,1,CiscAn00
Ben Cleveland,6-Jun,343,5.05,28,30,102,7.63,4.88,ClevBe00,3,94,BAL,OL,23,2022,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,,,,ClevBe00
Nico Collins,4-Jun,215,4.43,37.5,14,125,6.78,4.29,CollNi00,3,89,HOU,WR,22,2022,0,0,0,7,7,24,0,0,0,0,0,0,0,0,70,927,3,2,,,CollNi00
Zaven Collins,4-Jun,259,4.67,35,19,122,7.046842105,4.36,CollZa00,1,16,ARI,LB,22,2022,0,0,1,9,9,33,0,0,0,0,0,0,0,0,0,0,0,76,1,2,CollZa00
Jonathon Cooper,2-Jun,253,4.69,33,28,108,6.99,4.31,CoopJo02,7,239,DEN,DE,23,2022,0,0,1,9,9,30,0,0,0,0,0,0,0,0,0,0,0,45,,4.5,CoopJo02
Samuel Cosmi,5-Jun,314,4.87,30,36,117,7.35,4.39,CosmSa00,2,51,WAS,OL,22,2022,0,0,0,7,7,23,0,0,0,0,0,0,0,0,0,0,0,,,,CosmSa00
Jabril Cox,3-Jun,232,4.600188679,35.16666667,21.73333333,121.8888889,7.046842105,4.268571429,CoxxJa00,4,115,DAL,LB,23,2022,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,5,,,CoxxJa00
Drew Dalman,3-Jun,299,5.11,33,33,109,7.33,4.52,DalmDr00,4,114,ATL,C,22,2022,0,0,1,8,8,34,0,0,0,0,0,0,0,0,0,0,0,1,,,DalmDr00
Frank Darby,Jun-00,201,4.56,34.5,19,117,7.05,4.25,DarbFr00,6,187,ATL,WR,23,2022,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,29,0,,,,DarbFr00
Jaelon Darden,7-May,174,4.47,35.5,16.22807018,122,6.66,3.98,DardJa00,4,129,TAM,WR,22,2022,0,0,0,0,0,23,0,0,0,0,0,2,13,0,8,69,0,,,,DardJa00
Zach Davidson,6-Jun,245,4.58,37.5,17,117,6.95,4.19,-9999,5,168,MIN,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,DaviZa00
Jamin Davis,3-Jun,234,4.47,42,21.73333333,132,7.046842105,4.268571429,DaviJa11,1,19,WAS,LB,22,2022,0,0,1,12,12,32,0,0,0,0,0,0,0,0,0,0,0,116,,4,DaviJa11
Shawn Davis,10-May,202,4.492,39.5,17,128,7.055652174,4.300869565,DaviSh02,5,165,IND,DB,22,2021,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,DaviSh02
Wyatt Davis,3-Jun,315,5.142380952,30.20833333,25,108.7727273,7.63,4.648,DaviWy00,3,86,MIN,OL,22,2022,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,DaviWy00
Divine Deablo,3-Jun,226,4.42,34,19,126,7.12,4.4,DeabDi00,3,80,LVR,DB,23,2022,0,0,0,8,8,25,0,0,0,0,0,0,0,0,0,0,0,66,,,DeabDi00
Victor Dimukeje,1-Jun,262,4.87,34.5,28,115,7.25,4.35,DimuVi00,6,210,ARI,DE,21,2022,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,12,,,DimuVi00
Gerrid Doaks,11-May,228,4.58,39.5,19,120,7.2,4.27,-9999,7,244,MIA,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,DoakGe00
Brandin Echols,10-May,179,4.34,42.5,13,136,6.84,4.12,-9999,6,200,NYJ,CB,23,2022,0,0,1,5,5,27,0,0,0,0,0,0,0,0,0,0,0,56,2,,EchoBr00
Sam Ehlinger,1-Jun,220,4.84,36.5,,114,7.15,4.44,EhliSa00,6,218,IND,QB,22,2022,0,0,0,2,2,7,64,101,573,3,3,20,96,0,0,0,0,,,,EhliSa00
Liam Eichenberg,6-Jun,306,5.142380952,26.5,33,105,7.53,4.58,EichLi00,2,42,MIA,OL,23,2022,0,0,2,12,12,27,0,0,0,0,0,0,0,0,0,0,0,,,,EichLi00
D'Wayne Eskridge,8-May,190,4.38,35,16.22807018,124,6.93,4.22,EskrDW00,2,56,SEA,WR,24,2022,0,0,0,2,2,20,0,0,0,0,0,6,69,0,17,122,1,1,,,EskrDW00
Travis Etienne,10-May,215,4.45,33.5,18,128,7.099032258,4.282903226,EtieTr00,1,25,JAX,RB,22,2022,0,0,1,11,11,17,0,0,0,0,0,220,1125,5,35,316,0,,,,EtieTr00
Chris Evans,11-May,211,4.5,40.5,20,127,6.83,4.12,EvanCh02,6,202,CIN,RB,23,2022,0,0,0,2,2,26,0,0,0,0,0,17,77,0,18,189,3,4,,,EvanCh02
Matt Farniok,5-Jun,311,5.2,33,28,105,7.14,4.8,-9999,7,238,DAL,G,23,2022,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,1,,,FarnMa00
Luke Farrell,5-Jun,251,4.79,36.5,22,118,7.14,4.36,FarrLu00,5,145,JAX,TE,23,2022,0,0,0,0,0,32,0,0,0,0,0,0,0,0,11,96,0,1,,,FarrLu00
Simi Fehoko,3-Jun,222,4.44,34.5,16,120,6.78,4.26,FehoSi00,5,179,DAL,WR,23,2022,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,24,0,,,,FehoSi00
Demetric Felton,8-May,189,4.55,35.0326087,18.93333333,121.4186047,7.099032258,4.282903226,FeltDe00,6,211,CLE,RB,23,2022,0,0,0,2,2,24,0,0,0,0,0,8,20,0,20,189,2,3,,,FeltDe00
Justin Fields,2-Jun,227,4.45,32.21428571,,114.95,7.131052632,4.39,FielJu00,1,11,CHI,QB,22,2022,0,0,1,22,22,27,351,588,4112,24,21,232,1563,10,0,0,0,,,,FielJu00
Tony Fields,Jun-00,222,4.64,34,17,114,7.15,4.48,FielTo00,5,153,CLE,LB,22,2022,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,31,1,,FielTo00
Dez Fitzpatrick,1-Jun,208,4.43,35,16.22807018,124.6571429,7.09,4.26,FitzDe00,4,109,TEN,WR,23,2022,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,49,1,1,,,FitzDe00
Thomas Fletcher,,,5.07,31,,112,7.43,4.52,-9999,6,222,CAR,LS,22,,0,0,0,,,,,,,,,,,,,,,,,,FletTh00
Darrick Forrest,11-May,206,4.42,39,21,132,6.91,4.23,ForrDa00,5,163,WAS,S,22,2022,0,0,1,5,5,25,0,0,0,0,0,0,0,0,0,0,0,60,4,,ForrDa00
Stone Forsythe,8-Jun,307,5.14,27.5,25,103,7.47,4.65,ForsSt00,6,208,SEA,OL,23,2022,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,,,,ForsSt00
Pat Freiermuth,5-Jun,251,4.703870968,33.85,26,117.6071429,7.148518519,4.344814815,FreiPa00,2,55,PIT,TE,22,2022,0,0,0,10,10,32,0,0,0,0,0,0,0,0,123,1229,9,2,,,FreiPa00
Will Fries,6-Jun,309,5.37,31,24,115,7.77,4.53,FrieWi00,7,248,IND,OL,23,2022,0,0,1,3,3,19,0,0,0,0,0,0,0,0,0,0,0,1,,,FrieWi00
Jake Funk,10-May,204,4.49,38,22,122,6.71,4.12,FunkJa00,7,233,LAR,RB,23,2022,0,0,0,0,0,16,0,0,0,0,0,2,5,0,0,0,0,1,,,FunkJa00
Kenneth Gainwell,,201,4.42,35.0326087,21,121.4186047,7.099032258,4.282903226,GainKe00,5,150,PHI,RB,22,2022,0,0,0,9,9,33,0,0,0,0,0,121,531,9,56,422,1,,,,GainKe00
Tyree Gillespie,,,4.38,36.5,15,124.4516129,7.06,4.154615385,GillTy00,4,143,LVR,S,23,2022,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,1,,,GillTy00
Chauncey Golston,4-Jun,269,4.79,36,29.05882353,119,7.52,4.65,GolsCh00,3,84,DAL,DL,23,2022,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,27,,2,GolsCh00
Tay Gowan,Jun-00,186,4.44,35.5,13,118,6.88,4.25,GowaTa00,6,223,ARI,DB,23,2022,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,GowaTa00
Ta'Quon Graham,3-Jun,292,4.89,32.5,32,113,7.31,4.68,GrahTa00,5,148,ATL,DL,22,2022,0,0,1,6,6,24,0,0,0,0,0,0,0,0,0,0,0,23,,,GrahTa00
Richie Grant,11-May,197,4.49,34.5,12,129,6.78,4.27,GranRi00,2,40,ATL,DB,23,2022,0,0,1,7,7,33,0,0,0,0,0,0,0,0,0,0,0,98,2,,GranRi00
Noah Gray,3-Jun,240,4.55,35,15,115,6.83,4.37,GrayNo00,5,162,KAN,TE,22,2022,0,0,0,3,3,33,0,0,0,0,0,1,1,1,35,335,2,1,,,GrayNo00
Kendrick Green,1-Jun,305,4.89,35.5,25,119,7.79,4.67,GreeKe02,3,87,PIT,OL,22,2021,0,0,1,5,5,15,0,0,0,0,0,0,0,0,0,0,0,1,,,GreeKe02
Robert Hainsey,4-Jun,306,5.2,27.5,32,104,7.58,4.63,HainRo00,3,95,TAM,OL,23,2022,0,0,1,7,7,26,0,0,0,0,0,0,0,0,0,0,0,,,,HainRo00
Darren Hall,11-May,188,4.47,38.5,16,132,7.07,4.28,HallDa03,4,108,ATL,CB,21,2022,0,0,1,4,4,31,0,0,0,0,0,0,0,0,0,0,0,50,,1,HallDa03
Damar Hamlin,Jun-00,200,4.6,35,18,118,6.93,4.4,HamlDa00,6,212,BUF,DB,23,2022,0,0,1,6,6,29,0,0,0,0,0,0,0,0,0,0,0,65,,1.5,HamlDa00
Jacob Harris,5-Jun,219,4.39,40.5,15,133,6.54,4.31,-9999,4,141,LAR,WR,24,2022,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,6,0,2,,,HarrJa03
Daelin Hayes,3-Jun,253,4.71,32.5,26,119,7.17,4.29,HayeDa00,5,171,BAL,DL,23,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HayeDa00
